filename, year, varnm, plev
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP1000_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 1000 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP925_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 925 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP850_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 850 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP775_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 775 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP700_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 700 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP600_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 600 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP500_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 500 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP400_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 400 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP300_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 300 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP250_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 250 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP200_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 200 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP150_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 150 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP100_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 100 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP70_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 70 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP50_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 50 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP30_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 30 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_DOMEGADP20_40E-120E_90S-90N_1988.nc, 1988, DOMEGADP, 20 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V1000_40E-120E_90S-90N_1988.nc, 1988, V, 1000 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V925_40E-120E_90S-90N_1988.nc, 1988, V, 925 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V850_40E-120E_90S-90N_1988.nc, 1988, V, 850 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V775_40E-120E_90S-90N_1988.nc, 1988, V, 775 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V700_40E-120E_90S-90N_1988.nc, 1988, V, 700 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V600_40E-120E_90S-90N_1988.nc, 1988, V, 600 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V500_40E-120E_90S-90N_1988.nc, 1988, V, 500 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V400_40E-120E_90S-90N_1988.nc, 1988, V, 400 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V300_40E-120E_90S-90N_1988.nc, 1988, V, 300 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V250_40E-120E_90S-90N_1988.nc, 1988, V, 250 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V200_40E-120E_90S-90N_1988.nc, 1988, V, 200 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V150_40E-120E_90S-90N_1988.nc, 1988, V, 150 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V100_40E-120E_90S-90N_1988.nc, 1988, V, 100 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V70_40E-120E_90S-90N_1988.nc, 1988, V, 70 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V50_40E-120E_90S-90N_1988.nc, 1988, V, 50 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V30_40E-120E_90S-90N_1988.nc, 1988, V, 30 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_V20_40E-120E_90S-90N_1988.nc, 1988, V, 20 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H1000_40E-120E_90S-90N_1988.nc, 1988, H, 1000 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H925_40E-120E_90S-90N_1988.nc, 1988, H, 925 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H850_40E-120E_90S-90N_1988.nc, 1988, H, 850 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H775_40E-120E_90S-90N_1988.nc, 1988, H, 775 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H700_40E-120E_90S-90N_1988.nc, 1988, H, 700 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H600_40E-120E_90S-90N_1988.nc, 1988, H, 600 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H500_40E-120E_90S-90N_1988.nc, 1988, H, 500 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H400_40E-120E_90S-90N_1988.nc, 1988, H, 400 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H300_40E-120E_90S-90N_1988.nc, 1988, H, 300 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H250_40E-120E_90S-90N_1988.nc, 1988, H, 250 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H200_40E-120E_90S-90N_1988.nc, 1988, H, 200 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H150_40E-120E_90S-90N_1988.nc, 1988, H, 150 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H100_40E-120E_90S-90N_1988.nc, 1988, H, 100 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H70_40E-120E_90S-90N_1988.nc, 1988, H, 70 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H50_40E-120E_90S-90N_1988.nc, 1988, H, 50 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H30_40E-120E_90S-90N_1988.nc, 1988, H, 30 OK
/home/jwalker/datastore/merra2/daily/1988/merra2_H20_40E-120E_90S-90N_1988.nc, 1988, H, 20 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U1000_40E-120E_90S-90N_1989.nc, 1989, U, 1000 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U925_40E-120E_90S-90N_1989.nc, 1989, U, 925 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U850_40E-120E_90S-90N_1989.nc, 1989, U, 850 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U775_40E-120E_90S-90N_1989.nc, 1989, U, 775 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U700_40E-120E_90S-90N_1989.nc, 1989, U, 700 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U600_40E-120E_90S-90N_1989.nc, 1989, U, 600 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U500_40E-120E_90S-90N_1989.nc, 1989, U, 500 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U400_40E-120E_90S-90N_1989.nc, 1989, U, 400 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U300_40E-120E_90S-90N_1989.nc, 1989, U, 300 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U250_40E-120E_90S-90N_1989.nc, 1989, U, 250 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U200_40E-120E_90S-90N_1989.nc, 1989, U, 200 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U150_40E-120E_90S-90N_1989.nc, 1989, U, 150 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U100_40E-120E_90S-90N_1989.nc, 1989, U, 100 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U70_40E-120E_90S-90N_1989.nc, 1989, U, 70 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U50_40E-120E_90S-90N_1989.nc, 1989, U, 50 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U30_40E-120E_90S-90N_1989.nc, 1989, U, 30 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_U20_40E-120E_90S-90N_1989.nc, 1989, U, 20 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP1000_40E-120E_90S-90N_1989.nc, 1989, DUDP, 1000 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP925_40E-120E_90S-90N_1989.nc, 1989, DUDP, 925 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP850_40E-120E_90S-90N_1989.nc, 1989, DUDP, 850 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP775_40E-120E_90S-90N_1989.nc, 1989, DUDP, 775 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP700_40E-120E_90S-90N_1989.nc, 1989, DUDP, 700 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP600_40E-120E_90S-90N_1989.nc, 1989, DUDP, 600 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP500_40E-120E_90S-90N_1989.nc, 1989, DUDP, 500 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP400_40E-120E_90S-90N_1989.nc, 1989, DUDP, 400 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP300_40E-120E_90S-90N_1989.nc, 1989, DUDP, 300 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP250_40E-120E_90S-90N_1989.nc, 1989, DUDP, 250 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP200_40E-120E_90S-90N_1989.nc, 1989, DUDP, 200 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP150_40E-120E_90S-90N_1989.nc, 1989, DUDP, 150 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP100_40E-120E_90S-90N_1989.nc, 1989, DUDP, 100 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP70_40E-120E_90S-90N_1989.nc, 1989, DUDP, 70 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP50_40E-120E_90S-90N_1989.nc, 1989, DUDP, 50 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP30_40E-120E_90S-90N_1989.nc, 1989, DUDP, 30 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DUDP20_40E-120E_90S-90N_1989.nc, 1989, DUDP, 20 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA1000_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 1000 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA925_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 925 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA850_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 850 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA775_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 775 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA700_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 700 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA600_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 600 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA500_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 500 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA400_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 400 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA300_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 300 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA250_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 250 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA200_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 200 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA150_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 150 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA100_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 100 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA70_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 70 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA50_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 50 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA30_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 30 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_OMEGA20_40E-120E_90S-90N_1989.nc, 1989, OMEGA, 20 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP1000_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 1000 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP925_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 925 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP850_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 850 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP775_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 775 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP700_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 700 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP600_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 600 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP500_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 500 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP400_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 400 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP300_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 300 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP250_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 250 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP200_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 200 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP150_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 150 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP100_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 100 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP70_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 70 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP50_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 50 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP30_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 30 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_DOMEGADP20_40E-120E_90S-90N_1989.nc, 1989, DOMEGADP, 20 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V1000_40E-120E_90S-90N_1989.nc, 1989, V, 1000 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V925_40E-120E_90S-90N_1989.nc, 1989, V, 925 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V850_40E-120E_90S-90N_1989.nc, 1989, V, 850 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V775_40E-120E_90S-90N_1989.nc, 1989, V, 775 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V700_40E-120E_90S-90N_1989.nc, 1989, V, 700 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V600_40E-120E_90S-90N_1989.nc, 1989, V, 600 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V500_40E-120E_90S-90N_1989.nc, 1989, V, 500 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V400_40E-120E_90S-90N_1989.nc, 1989, V, 400 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V300_40E-120E_90S-90N_1989.nc, 1989, V, 300 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V250_40E-120E_90S-90N_1989.nc, 1989, V, 250 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V200_40E-120E_90S-90N_1989.nc, 1989, V, 200 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V150_40E-120E_90S-90N_1989.nc, 1989, V, 150 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V100_40E-120E_90S-90N_1989.nc, 1989, V, 100 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V70_40E-120E_90S-90N_1989.nc, 1989, V, 70 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V50_40E-120E_90S-90N_1989.nc, 1989, V, 50 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V30_40E-120E_90S-90N_1989.nc, 1989, V, 30 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_V20_40E-120E_90S-90N_1989.nc, 1989, V, 20 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H1000_40E-120E_90S-90N_1989.nc, 1989, H, 1000 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H925_40E-120E_90S-90N_1989.nc, 1989, H, 925 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H850_40E-120E_90S-90N_1989.nc, 1989, H, 850 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H775_40E-120E_90S-90N_1989.nc, 1989, H, 775 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H700_40E-120E_90S-90N_1989.nc, 1989, H, 700 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H600_40E-120E_90S-90N_1989.nc, 1989, H, 600 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H500_40E-120E_90S-90N_1989.nc, 1989, H, 500 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H400_40E-120E_90S-90N_1989.nc, 1989, H, 400 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H300_40E-120E_90S-90N_1989.nc, 1989, H, 300 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H250_40E-120E_90S-90N_1989.nc, 1989, H, 250 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H200_40E-120E_90S-90N_1989.nc, 1989, H, 200 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H150_40E-120E_90S-90N_1989.nc, 1989, H, 150 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H100_40E-120E_90S-90N_1989.nc, 1989, H, 100 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H70_40E-120E_90S-90N_1989.nc, 1989, H, 70 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H50_40E-120E_90S-90N_1989.nc, 1989, H, 50 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H30_40E-120E_90S-90N_1989.nc, 1989, H, 30 OK
/home/jwalker/datastore/merra2/daily/1989/merra2_H20_40E-120E_90S-90N_1989.nc, 1989, H, 20 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U1000_40E-120E_90S-90N_1990.nc, 1990, U, 1000 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U925_40E-120E_90S-90N_1990.nc, 1990, U, 925 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U850_40E-120E_90S-90N_1990.nc, 1990, U, 850 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U775_40E-120E_90S-90N_1990.nc, 1990, U, 775 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U700_40E-120E_90S-90N_1990.nc, 1990, U, 700 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U600_40E-120E_90S-90N_1990.nc, 1990, U, 600 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U500_40E-120E_90S-90N_1990.nc, 1990, U, 500 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U400_40E-120E_90S-90N_1990.nc, 1990, U, 400 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U300_40E-120E_90S-90N_1990.nc, 1990, U, 300 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U250_40E-120E_90S-90N_1990.nc, 1990, U, 250 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U200_40E-120E_90S-90N_1990.nc, 1990, U, 200 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U150_40E-120E_90S-90N_1990.nc, 1990, U, 150 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U100_40E-120E_90S-90N_1990.nc, 1990, U, 100 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U70_40E-120E_90S-90N_1990.nc, 1990, U, 70 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U50_40E-120E_90S-90N_1990.nc, 1990, U, 50 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U30_40E-120E_90S-90N_1990.nc, 1990, U, 30 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_U20_40E-120E_90S-90N_1990.nc, 1990, U, 20 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP1000_40E-120E_90S-90N_1990.nc, 1990, DUDP, 1000 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP925_40E-120E_90S-90N_1990.nc, 1990, DUDP, 925 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP850_40E-120E_90S-90N_1990.nc, 1990, DUDP, 850 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP775_40E-120E_90S-90N_1990.nc, 1990, DUDP, 775 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP700_40E-120E_90S-90N_1990.nc, 1990, DUDP, 700 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP600_40E-120E_90S-90N_1990.nc, 1990, DUDP, 600 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP500_40E-120E_90S-90N_1990.nc, 1990, DUDP, 500 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP400_40E-120E_90S-90N_1990.nc, 1990, DUDP, 400 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP300_40E-120E_90S-90N_1990.nc, 1990, DUDP, 300 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP250_40E-120E_90S-90N_1990.nc, 1990, DUDP, 250 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP200_40E-120E_90S-90N_1990.nc, 1990, DUDP, 200 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP150_40E-120E_90S-90N_1990.nc, 1990, DUDP, 150 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP100_40E-120E_90S-90N_1990.nc, 1990, DUDP, 100 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP70_40E-120E_90S-90N_1990.nc, 1990, DUDP, 70 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP50_40E-120E_90S-90N_1990.nc, 1990, DUDP, 50 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP30_40E-120E_90S-90N_1990.nc, 1990, DUDP, 30 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DUDP20_40E-120E_90S-90N_1990.nc, 1990, DUDP, 20 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA1000_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 1000 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA925_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 925 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA850_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 850 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA775_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 775 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA700_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 700 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA600_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 600 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA500_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 500 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA400_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 400 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA300_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 300 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA250_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 250 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA200_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 200 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA150_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 150 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA100_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 100 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA70_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 70 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA50_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 50 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA30_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 30 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_OMEGA20_40E-120E_90S-90N_1990.nc, 1990, OMEGA, 20 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP1000_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 1000 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP925_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 925 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP850_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 850 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP775_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 775 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP700_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 700 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP600_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 600 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP500_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 500 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP400_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 400 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP300_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 300 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP250_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 250 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP200_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 200 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP150_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 150 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP100_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 100 OK
/home/jwalker/datastore/merra2/daily/1990/merra2_DOMEGADP70_40E-120E_90S-90N_1990.nc, 1990, DOMEGADP, 70 OK
