filename, year, varnm, plev
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA925_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA850_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA775_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA700_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA600_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA500_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA400_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA300_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA250_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA200_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA150_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA100_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA70_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA50_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA30_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2001/merra2_DUDTANA20_40E-120E_90S-90N_2001.nc, 2001, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA1000_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA925_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA850_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA775_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA700_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA600_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA500_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA400_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA300_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA250_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA200_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA150_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA100_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA70_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA50_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA30_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2002/merra2_DUDTANA20_40E-120E_90S-90N_2002.nc, 2002, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA1000_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA925_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA850_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA775_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA700_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA600_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA500_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA400_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA300_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA250_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA200_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA150_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA100_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA70_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA50_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA30_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2003/merra2_DUDTANA20_40E-120E_90S-90N_2003.nc, 2003, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA1000_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA925_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA850_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA775_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA700_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA600_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA500_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA400_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA300_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA250_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA200_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA150_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA100_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA70_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA50_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA30_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2004/merra2_DUDTANA20_40E-120E_90S-90N_2004.nc, 2004, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA1000_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA925_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA850_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA775_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA700_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA600_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA500_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA400_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA300_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA250_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA200_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA150_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA100_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA70_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA50_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA30_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2005/merra2_DUDTANA20_40E-120E_90S-90N_2005.nc, 2005, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA1000_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA925_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA850_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA775_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA700_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA600_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA500_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA400_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA300_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA250_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA200_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA150_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA100_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA70_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA50_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA30_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2006/merra2_DUDTANA20_40E-120E_90S-90N_2006.nc, 2006, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA1000_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA925_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA850_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA775_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA700_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA600_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA500_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA400_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA300_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA250_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA200_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA150_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA100_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA70_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA50_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA30_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2007/merra2_DUDTANA20_40E-120E_90S-90N_2007.nc, 2007, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA1000_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA925_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA850_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA775_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA700_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA600_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA500_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA400_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA300_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA250_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA200_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA150_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA100_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA70_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA50_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA30_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2008/merra2_DUDTANA20_40E-120E_90S-90N_2008.nc, 2008, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA1000_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA925_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA850_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA775_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA700_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA600_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA500_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA400_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA300_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA250_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA200_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA150_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA100_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA70_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA50_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA30_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2009/merra2_DUDTANA20_40E-120E_90S-90N_2009.nc, 2009, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA1000_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA925_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA850_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA775_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA700_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA600_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA500_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA400_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA300_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA250_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA200_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA150_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA100_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA70_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA50_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA30_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2010/merra2_DUDTANA20_40E-120E_90S-90N_2010.nc, 2010, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA1000_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA925_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA850_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA775_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA700_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA600_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA500_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA400_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA300_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA250_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA200_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA150_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA100_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA70_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA50_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA30_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 30 OK
/home/jwalker/datastore/merra2/daily/2011/merra2_DUDTANA20_40E-120E_90S-90N_2011.nc, 2011, DUDTANA, 20 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA1000_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 1000 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA925_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 925 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA850_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 850 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA775_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 775 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA700_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 700 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA600_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 600 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA500_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 500 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA400_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 400 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA300_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 300 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA250_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 250 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA200_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 200 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA150_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 150 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA100_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 100 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA70_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 70 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA50_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 50 OK
/home/jwalker/datastore/merra2/daily/2012/merra2_DUDTANA30_40E-120E_90S-90N_2012.nc, 2012, DUDTANA, 30 OK
